Date,Open,High,Low,Close,Adj Close,Volume
2013-04-30,30.464998,30.734999,29.775000,30.285000,7.503183,9159830
2013-05-02,30.404999,30.650000,30.224998,30.445000,7.542824,5916790
2013-05-03,30.410000,31.450001,30.129999,31.120001,7.710057,13667260
2013-05-06,31.324999,32.305000,31.324999,32.235001,7.986301,11217970
2013-05-07,32.395000,32.625000,32.009998,32.384998,8.023462,7229690
2013-05-08,32.555000,32.695000,31.664999,31.914999,7.907021,7018320
2013-05-09,32.004997,32.189999,31.510000,31.605000,7.830217,5855180
2013-05-10,31.650000,32.009998,31.525000,31.814999,7.882244,5075070
2013-05-13,31.904999,32.114998,30.400000,30.535000,7.565123,8281780
2013-05-14,30.299999,30.674999,29.670000,30.389999,7.529197,13452540
2013-05-15,30.570000,30.980000,30.494999,30.855000,7.644403,5787760
2013-05-16,30.870001,31.469999,30.809999,31.134998,7.713773,8352840
2013-05-17,31.299999,31.350000,30.900000,31.195000,7.728640,5114500
2013-05-20,31.254999,31.945000,31.254999,31.530001,7.811635,6213540
2013-05-21,31.584999,31.650000,30.680000,30.865000,7.646881,5054280
2013-05-22,30.860001,31.340000,30.414999,30.570000,7.573793,6952960
2013-05-23,30.440001,31.049999,29.559999,29.950001,7.420187,15442420
2013-05-24,31.040001,31.940001,30.644999,31.314999,7.758369,17548180
2013-05-27,31.309999,31.834999,31.090000,31.700001,7.853754,6944570
2013-05-28,31.799999,32.349998,31.605000,32.134998,7.961525,9218280
2013-05-29,32.114998,32.294998,31.250000,31.404999,7.780666,6455280
2013-05-30,31.350000,31.350000,30.100000,30.180000,7.477170,9916920
2013-05-31,30.400000,30.400000,29.035000,29.180000,7.229417,13944610
2013-06-03,29.200001,29.794998,29.020000,29.660000,7.348338,7483970
2013-06-04,29.799999,30.214998,29.714998,29.830000,7.390457,6053890
2013-06-05,29.799999,30.224998,29.650000,29.914999,7.411516,6034790
2013-06-06,29.690001,29.790001,29.330000,29.525000,7.314892,6676500
2013-06-07,29.424999,29.830000,29.120001,29.200001,7.234373,6116290
2013-06-10,29.334999,29.580000,28.870001,29.040001,7.194733,5026900
2013-06-11,28.900000,28.969999,27.809999,28.150000,6.974232,8890880
2013-06-12,28.000000,28.134998,27.314999,27.414999,6.792134,8882800
2013-06-13,27.190001,27.959999,26.459999,26.615000,6.593933,11415760
2013-06-14,27.000000,27.650000,26.920000,27.414999,6.792134,8610710
2013-06-17,27.600000,27.780001,26.959999,27.670000,6.855310,5658770
2013-06-18,27.600000,28.785000,27.394999,28.469999,7.053513,9359460
2013-06-19,28.500000,29.324999,28.299999,29.054998,7.198448,9846890
2013-06-20,28.690001,28.690001,27.100000,27.240000,6.748777,12757220
2013-06-21,27.200001,27.600000,26.554998,27.164999,6.730196,9994810
2013-06-24,27.000000,27.510000,26.590000,26.674999,6.608797,7483340
2013-06-25,26.750000,27.040001,26.254999,26.654999,6.603842,8759240
2013-06-26,26.980000,26.980000,26.350000,26.469999,6.558008,5243270
2013-06-27,26.840000,26.940001,26.154999,26.424999,6.546859,6570100
2013-06-28,26.799999,27.440001,26.750000,27.379999,6.783463,7277450
2013-07-01,27.445000,28.244999,27.230000,28.059999,6.951935,6421610
2013-07-02,28.100000,28.634998,28.004999,28.214998,6.990335,8011980
2013-07-03,27.990000,27.990000,26.844999,26.934999,6.673213,8027530
2013-07-04,27.230000,27.299999,26.365000,26.469999,6.558008,9798110
2013-07-05,26.809999,26.980000,26.360001,26.480000,6.560485,6687380
2013-07-08,26.299999,27.480000,25.824999,26.035000,6.450236,6525800
2013-07-09,26.219999,26.440001,26.035000,26.139999,6.476250,6284760
2013-07-10,26.200001,26.299999,25.559999,25.624998,6.348657,9485250
2013-07-11,26.110001,26.525000,25.914999,26.129999,6.473773,9106540
2013-07-12,26.200001,26.410000,25.860001,26.280001,6.510935,7208480
2013-07-15,25.500000,25.940001,25.200001,25.734999,9.166242,9092200
2013-07-16,25.379999,25.624998,25.049999,25.144999,8.956097,8555810
2013-07-17,25.190001,25.350000,24.250000,24.324999,8.664031,9541700
2013-07-18,24.379999,24.564999,24.010000,24.464998,8.713897,9095270
2013-07-19,24.570000,24.820000,24.010000,24.105000,8.585672,10098950
2013-07-22,24.094999,24.100000,23.334999,23.394999,8.332785,8886220
2013-07-23,23.900000,23.900000,23.324999,23.450001,8.352377,8155280
2013-07-24,23.370001,23.594999,22.860001,22.984999,8.186752,8130310
2013-07-25,22.865000,23.049999,22.209999,22.304998,7.944552,10151450
2013-07-26,22.400000,22.650000,21.684999,21.889999,7.796738,9600920
2013-07-29,21.870001,22.424999,21.474998,21.570000,7.682761,12176010
2013-07-30,21.615000,21.724998,20.794998,20.959999,7.465493,9133900
2013-07-31,20.874998,21.750000,20.250000,21.570000,7.682761,14498840
2013-08-01,21.744999,21.964998,20.740000,21.014999,7.485082,10361350
2013-08-02,21.200001,21.200001,20.129999,20.230000,7.205482,10304330
2013-08-05,20.299999,20.940001,19.850000,20.790001,7.404943,9244750
2013-08-06,20.594999,20.600000,19.730000,19.860001,7.073697,10699900
2013-08-07,19.900000,20.874998,19.540001,20.770000,7.397819,12439900
2013-08-08,20.884998,22.049999,20.674999,21.844999,7.780711,13229580
2013-08-12,22.025000,23.940001,22.000000,23.654999,8.425392,25276990
