Date,Open,High,Low,Close,Adj Close,Volume
2009-06-24,172.500000,173.100006,169.600006,171.649994,70.526543,4001170
2009-06-25,173.500000,174.000000,169.714996,170.429993,70.025291,5028720
2009-06-26,171.500000,175.990005,169.259995,174.895004,71.859833,5338630
2009-06-29,176.000000,177.759995,173.699997,176.509995,72.523384,5179190
2009-06-30,178.000000,178.169998,173.559998,174.205002,71.576324,4871240
2009-07-01,173.789993,179.199997,172.399994,177.979996,73.127373,5361450
2009-07-02,179.100006,179.440002,173.414993,175.889999,72.268654,4126770
2009-07-03,175.399994,182.000000,174.005005,181.065002,74.394928,5887010
2009-07-06,181.500000,184.000000,163.500000,165.500000,67.999672,11569760
2009-07-07,167.000000,169.460007,161.654999,163.634995,67.233391,8460440
2009-07-08,163.000000,163.000000,157.014999,158.699997,65.205727,6715930
2009-07-09,158.000000,162.479996,157.059998,160.195007,65.819984,5501590
2009-07-10,162.899994,163.399994,152.800003,154.360001,63.422535,6016660
2009-07-13,153.350006,157.300003,151.199997,154.610001,63.525257,5516340
2009-07-14,156.100006,158.789993,156.100006,158.259995,65.024948,5064570
2009-07-15,159.940002,164.270004,158.610001,163.389999,67.132729,4762390
2009-07-16,165.000000,166.699997,159.800003,160.735001,66.041862,3927480
2009-07-17,162.699997,168.199997,161.500000,167.464996,68.807045,5085530
2009-07-20,168.500000,174.000000,165.199997,172.115005,70.717613,6481360
2009-07-21,174.899994,174.899994,168.100006,170.839996,70.193741,6754250
2009-07-22,171.899994,174.649994,168.399994,169.354996,69.583595,5114910
2009-07-23,171.300003,174.100006,170.300003,172.589996,70.912766,6517410
2009-07-24,174.300003,174.979996,169.199997,169.850006,69.786972,4219530
2009-07-27,172.399994,173.000000,169.500000,170.955002,70.240990,3486890
2009-07-28,172.300003,172.399994,167.500000,168.050003,69.047401,4533070
2009-07-29,168.000000,168.000000,162.300003,165.645004,68.059242,4770080
2009-07-30,165.479996,173.490005,164.399994,172.279999,70.785393,8363030
2009-07-31,174.899994,182.399994,174.024994,181.399994,74.532562,10682070
2009-08-03,182.500000,186.399994,179.559998,184.649994,75.867897,4776230
2009-08-04,186.399994,188.690002,183.710007,185.660004,76.282898,5800480
2009-08-05,186.970001,187.259995,167.399994,184.470001,75.793953,3928890
2009-08-06,184.000000,185.580002,179.000000,179.720001,73.842308,4452710
2009-08-07,177.199997,179.100006,172.044998,174.184998,71.568115,5312510
2009-08-10,176.494995,178.839996,170.000000,171.190002,70.337547,4521990
2009-08-11,172.000000,175.399994,170.649994,172.970001,71.068901,3264220
2009-08-12,170.500000,171.699997,167.110001,170.240005,69.947220,5683260
2009-08-13,172.000000,181.100006,172.000000,179.904999,73.918312,4392130
2009-08-14,180.000000,181.985001,178.199997,179.740005,73.850525,4260760
2009-08-17,178.000000,178.000000,170.800003,171.304993,70.384789,3856310
2009-08-18,171.000000,175.899994,169.800003,173.380005,71.237366,3406490
2009-08-19,174.500000,175.145004,167.000000,169.110001,69.482933,5396710
2009-08-20,171.699997,176.399994,171.699997,175.360001,72.050896,3765870
2009-08-21,174.500000,178.479996,172.100006,177.675003,73.002075,3895010
2009-08-24,179.070007,181.399994,178.100006,178.960007,73.530029,2927170
2009-08-25,178.000000,178.039993,174.110001,174.735001,71.794098,4306890
2009-08-26,175.300003,177.024994,173.690002,174.350006,71.635918,2969680
2009-08-27,174.600006,176.865005,173.000000,175.419998,72.075546,3229120
2009-08-28,175.500000,179.389999,175.500000,178.154999,73.199287,4136070
2009-08-31,176.800003,177.369995,173.735001,174.304993,71.617416,2877370
2009-09-01,176.000000,178.000000,172.809998,173.339996,71.220932,3273880
2009-09-02,172.990005,175.100006,171.009995,173.529999,71.298996,2607100
2009-09-03,175.000000,175.725006,173.800003,174.714996,71.785873,2267820
2009-09-04,177.000000,177.500000,174.354996,176.389999,72.474091,2172600
2009-09-07,177.500000,182.149994,177.000000,181.500000,74.573662,4256000
2009-09-08,182.500000,190.899994,182.000000,189.414993,77.825722,8019370
2009-09-09,189.899994,190.800003,187.149994,189.464996,77.846275,4466170
2009-09-10,190.800003,192.494995,186.699997,187.929993,77.215569,4134740
2009-09-11,188.300003,192.800003,187.610001,191.880005,78.838539,4724130
2009-09-14,191.000000,196.389999,190.880005,195.615005,80.373146,5892580
2009-09-15,196.020004,201.990005,195.000000,200.925003,82.554901,5937400
2009-09-16,202.500000,210.000000,202.100006,208.960007,85.856262,6036360
2009-09-17,210.000000,214.199997,209.000000,210.669998,86.558861,6406040
2009-09-18,209.899994,215.600006,208.000000,214.229996,88.021576,8549590
2009-09-22,214.500000,219.500000,213.009995,217.255005,89.264458,4889820
2009-09-23,218.000000,218.399994,213.625000,214.255005,88.031853,4473090
2009-09-24,212.500000,217.380005,211.500000,215.865005,88.693352,3472250
2009-09-25,215.134995,217.149994,213.050003,213.914993,87.892136,3168340
2009-09-29,214.000000,216.500000,208.500000,209.085007,85.907616,4385980
2009-09-30,208.789993,223.500000,208.789993,219.570007,90.215637,6243860
2009-10-01,218.009995,223.050003,217.009995,220.990005,90.799080,6765150
2009-10-05,219.899994,219.899994,211.300003,213.190002,87.594261,5006470
2009-10-06,215.399994,216.824997,209.710007,215.884995,88.701569,7103830
2009-10-07,216.550003,218.800003,208.800003,210.134995,86.339035,6984310
2009-10-08,212.445007,213.300003,209.600006,211.500000,86.899872,4415740
2009-10-09,212.369995,212.940002,204.820007,206.600006,84.886597,7472270
2009-10-12,207.199997,218.750000,207.100006,217.255005,89.264458,10906150
2009-10-13,null,null,null,null,null,null
2009-10-14,218.600006,228.899994,218.000000,226.945007,93.245842,6544040
2009-10-15,228.000000,233.940002,227.899994,233.044998,95.752167,9513200
2009-10-16,230.399994,250.000000,226.520004,245.389999,100.824402,15558130
2009-10-20,247.500000,249.899994,244.630005,246.524994,101.290741,5575000
2009-10-21,245.000000,246.600006,238.009995,238.529999,98.005821,6505220
2009-10-22,238.000000,238.500000,231.500000,232.570007,95.557014,5190270
2009-10-23,234.000000,237.970001,232.500000,235.384995,96.713600,5534590
2009-10-26,235.000000,237.389999,229.500000,230.559998,94.731140,5195170
2009-10-27,229.000000,233.919998,218.600006,220.294998,90.513535,16814060
2009-10-28,218.100006,223.479996,211.809998,221.820007,91.140114,12400460
2009-10-29,218.199997,222.399994,215.235001,219.500000,90.186874,6606570
2009-10-30,223.494995,229.899994,218.059998,219.100006,90.022530,9277560
2009-11-03,219.000000,219.850006,209.100006,210.350006,86.427383,8629710
2009-11-04,212.800003,217.500000,205.910004,216.339996,88.888519,9541430
2009-11-05,217.000000,218.824997,208.699997,213.880005,87.877769,9243850
2009-11-06,216.000000,222.500000,215.500000,220.419998,90.564888,8503810
2009-11-09,220.500000,232.800003,220.500000,231.854996,95.263222,7346230
2009-11-10,233.800003,238.000000,232.699997,236.809998,97.299103,10131290
2009-11-11,236.500000,238.600006,232.925003,237.934998,97.761353,6055550
2009-11-12,238.000000,239.399994,227.600006,229.589996,94.332596,6687650
2009-11-13,229.000000,233.250000,226.110001,229.804993,94.420937,5189400
2009-11-16,232.500000,237.380005,231.970001,234.464996,96.335617,4998360
2009-11-17,234.500000,236.000000,229.699997,235.125000,96.606796,4733140
2009-11-18,234.899994,235.875000,231.699997,233.059998,95.758339,4659000
2009-11-19,234.500000,234.500000,227.000000,228.044998,93.697784,4652620
2009-11-20,226.800003,234.860001,224.199997,233.574997,95.969933,7869600
2009-11-23,234.000000,235.869995,230.699997,232.070007,95.351570,6936330
2009-11-24,231.500000,235.000000,229.800003,230.460007,94.690071,6291740
2009-11-25,231.235001,234.470001,230.500000,232.285004,95.439903,4591040
2009-11-26,233.399994,233.399994,224.300003,225.294998,92.567894,5304820
2009-11-27,223.000000,226.000000,214.399994,224.250000,92.138527,8584890
2009-11-30,226.100006,229.000000,222.179993,223.815002,91.959808,7586760
2009-12-01,225.304993,229.899994,224.399994,229.214996,94.178505,5525210
2009-12-02,226.020004,235.100006,226.020004,230.735001,94.803047,4900600
2009-12-03,231.000000,236.285004,230.500000,235.395004,96.717712,6557790
2009-12-04,234.610001,237.475006,232.020004,232.764999,95.637123,6317420
2009-12-07,233.399994,234.990005,230.800003,232.535004,95.542610,8709040
2009-12-08,232.000000,232.945007,227.895004,230.714996,94.794830,6367870
2009-12-09,228.699997,231.899994,227.800003,229.429993,94.266853,5074330
2009-12-10,234.399994,234.399994,227.199997,229.580002,94.328484,4561310
2009-12-11,230.699997,232.500000,226.000000,226.574997,93.093796,6220620
2009-12-14,225.990005,228.500000,224.500000,224.830002,92.376839,4996330
2009-12-15,224.699997,226.440002,217.509995,218.074997,89.601372,8735000
2009-12-16,218.000000,219.500000,214.600006,215.264999,88.446823,6830940
2009-12-17,215.500000,217.899994,212.619995,216.544998,88.972740,9187100
2009-12-18,216.000000,218.300003,213.115005,214.494995,88.130455,5846190
2009-12-21,214.399994,216.699997,213.520004,214.684998,88.208527,3996620
2009-12-22,215.000000,217.490005,215.000000,216.604996,88.997398,2535470
2009-12-23,217.500000,221.399994,217.000000,220.945007,90.780586,3918730
2009-12-24,220.399994,222.990005,220.399994,221.809998,91.136002,3425370
2009-12-29,222.869995,223.500000,220.725006,222.085007,91.248993,2379860
2009-12-30,222.500000,223.750000,221.264999,222.524994,91.429771,3472700
2009-12-31,223.899994,228.380005,222.850006,226.945007,93.245842,6742310
2010-01-04,226.500000,229.899994,226.500000,229.160004,94.155914,3292160
2010-01-05,226.889999,231.524994,226.565002,229.190002,94.168251,3164620
2010-01-06,229.990005,231.490005,228.449997,230.505005,94.708542,4354310
2010-01-07,230.789993,230.789993,228.389999,229.259995,94.197021,2545580
2010-01-08,229.899994,230.100006,228.210007,228.699997,93.966919,2654490
2010-01-11,230.000000,230.990005,226.404999,226.755005,93.167763,3699320
2010-01-12,226.000000,228.000000,219.705002,220.324997,90.525841,6411090
2010-01-13,219.500000,219.500000,216.080002,217.785004,89.482231,5106900
2010-01-14,219.000000,220.399994,214.699997,215.705002,88.627609,6317050
2010-01-15,216.000000,217.494995,213.610001,214.399994,88.091415,7740310
2010-01-18,214.399994,218.154999,211.100006,215.654999,88.607071,5416580
2010-01-19,216.100006,218.755005,215.809998,217.289993,89.278847,3850110
2010-01-20,218.000000,218.744995,215.434998,215.975006,88.738556,3287270
2010-01-21,216.000000,216.000000,211.500000,212.395004,87.267609,2828480
2010-01-22,209.600006,210.899994,205.649994,209.020004,85.880928,4816840
2010-01-25,209.770004,211.324997,207.899994,209.335007,86.010353,3818440
2010-01-27,206.500000,208.000000,197.399994,198.714996,81.646866,9756830
2010-01-28,199.800003,204.199997,199.000000,200.345001,82.316574,7019460
2010-01-29,199.000000,206.860001,195.699997,205.800003,84.557899,12399600
2010-02-01,204.500000,205.994995,201.554993,202.110001,83.041779,5218680
2010-02-02,203.500000,204.669998,197.110001,197.779999,81.262680,7547230
2010-02-03,198.500000,201.630005,198.500000,199.759995,82.076218,8125080
2010-02-04,199.000000,199.649994,194.000000,194.875000,80.069099,7858480
2010-02-05,193.440002,193.440002,186.300003,189.664993,82.143639,8129280
2010-02-06,null,null,null,null,null,null
2010-02-08,191.800003,194.600006,188.500000,193.559998,83.830574,6005900
2010-02-09,193.000000,195.690002,192.600006,195.125000,84.508354,3862360
2010-02-10,196.500000,196.654999,189.574997,190.940002,82.695839,4706030
2010-02-11,190.940002,193.899994,190.000000,191.759995,83.050980,2719010
2010-02-15,192.500000,193.050003,188.800003,189.360001,82.011559,3317950
2010-02-16,189.990005,192.500000,189.589996,192.024994,83.165749,2572010
2010-02-17,192.630005,195.884995,192.630005,195.264999,84.569000,3050800
2010-02-18,196.000000,196.000000,193.000000,193.854996,83.958336,2784050
2010-02-19,192.800003,192.880005,189.110001,190.389999,82.457642,4805050
2010-02-22,191.565002,193.425003,190.699997,191.360001,82.877754,5542790
2010-02-23,191.600006,193.440002,190.559998,191.160004,82.791122,2571290
2010-02-24,191.500000,193.000000,189.330002,192.074997,83.187416,1643770
2010-02-25,192.500000,192.800003,190.309998,191.445007,82.914558,2880060
2010-02-26,192.500000,203.350006,191.710007,197.585007,85.573792,10621170
2010-03-02,199.000000,201.100006,197.800003,198.850006,86.121651,2908000
2010-03-03,199.500000,202.720001,198.800003,201.964996,87.470764,3423120
2010-03-04,202.699997,204.199997,201.429993,203.264999,88.033783,3078390
2010-03-05,204.000000,205.750000,202.399994,204.645004,88.631462,2815980
2010-03-08,206.500000,211.399994,203.225006,207.024994,89.662247,12556160
2010-03-09,204.000000,208.199997,204.000000,204.384995,88.518860,4454900
2010-03-10,204.199997,204.899994,202.750000,203.610001,88.183212,3722540
2010-03-11,203.699997,205.240005,202.000000,204.524994,88.579483,3110640
2010-03-12,205.000000,206.289993,204.154999,204.550003,88.590309,2659050
2010-03-15,204.500000,204.500000,201.190002,201.589996,87.308342,2255620
2010-03-16,201.419998,202.500000,199.800003,201.610001,87.317017,2779940
2010-03-17,202.389999,204.190002,201.610001,202.615005,87.752274,3540720
2010-03-18,202.729996,205.000000,201.419998,202.975006,87.908188,2733280
2010-03-19,204.500000,206.580002,203.669998,205.850006,89.153343,3106420
2010-03-22,203.125000,205.479996,201.419998,204.100006,88.395424,3117930
2010-03-23,205.800003,205.800003,202.139999,204.714996,88.661774,3522280
2010-03-25,204.199997,206.184998,202.509995,205.035004,88.800362,2323820
2010-03-26,206.500000,207.759995,204.669998,207.274994,89.770515,3638260
2010-03-29,207.539993,210.440002,207.399994,209.445007,90.710335,2752750
2010-03-30,209.990005,212.005005,207.500000,208.214996,90.177612,2596600
2010-03-31,208.134995,209.850006,207.199997,207.899994,90.041191,1984630
2010-04-01,208.500000,210.869995,207.904999,210.369995,91.110947,1822570
2010-04-05,211.100006,214.100006,210.699997,213.750000,92.574829,2168340
2010-04-06,214.500000,214.979996,211.324997,212.404999,91.992310,1943180
2010-04-07,213.500000,213.500000,209.809998,211.240005,91.487747,2285170
2010-04-08,210.500000,210.990005,208.800003,209.425003,90.701668,2756820
2010-04-09,210.000000,212.389999,208.600006,210.654999,91.234383,2183650
2010-04-12,211.500000,211.500000,208.070007,209.210007,90.608566,2359550
2010-04-13,209.009995,210.940002,206.384995,209.250000,90.625877,3706290
2010-04-15,211.000000,211.000000,204.809998,205.410004,88.962784,3726010
2010-04-16,205.104996,205.500000,202.600006,204.679993,88.646614,2651270
2010-04-19,202.699997,204.389999,201.500000,203.175003,87.994820,2496160
2010-04-20,204.500000,210.600006,202.300003,209.804993,90.866249,7225180
2010-04-21,210.199997,211.889999,208.710007,210.520004,91.175919,4056560
2010-04-22,210.000000,224.880005,209.500000,222.264999,96.262650,16243760
2010-04-23,222.000000,229.199997,221.595001,225.559998,97.689713,8606930
2010-04-26,226.899994,227.500000,224.009995,225.205002,97.535957,3590960
2010-04-27,225.210007,225.210007,220.899994,221.610001,95.978981,2606940
2010-04-28,214.850006,225.190002,214.850006,223.585007,96.834343,4757840
2010-04-29,222.500000,228.500000,222.500000,227.445007,98.506111,4977890
2010-04-30,228.500000,231.880005,227.445007,229.794998,99.523903,5148390
2010-05-03,229.100006,230.899994,227.710007,230.005005,99.614845,3442420
2010-05-04,225.000000,231.550003,225.000000,228.110001,98.794121,3713020
2010-05-05,226.000000,229.800003,224.500000,228.529999,98.976021,4109990
2010-05-06,228.500000,231.699997,226.259995,230.985001,100.039284,4608580
2010-05-07,229.500000,229.500000,221.809998,222.634995,96.422890,4645570
2010-05-10,225.000000,232.199997,224.899994,230.669998,99.902847,3059490
2010-05-11,231.500000,233.789993,228.000000,228.690002,99.045319,4817570
2010-05-12,228.500000,234.000000,228.500000,232.395004,100.649956,4529470
2010-05-13,233.000000,234.880005,230.619995,231.514999,100.268822,3712060
2010-05-14,231.235001,233.399994,221.300003,222.264999,96.262650,10783440
2010-05-17,220.000000,226.800003,214.175003,225.145004,97.509987,8485710
2010-05-18,226.199997,229.690002,223.089996,227.615005,98.579727,6790710
2010-05-19,224.800003,227.199997,219.309998,221.485001,95.924843,5669880
2010-05-20,223.000000,227.399994,222.000000,226.339996,98.027527,4584030
2010-05-21,224.500000,228.339996,220.914993,227.154999,98.380501,4733580
2010-05-24,227.500000,231.164993,223.179993,224.300003,97.144020,3327980
2010-05-25,223.199997,223.199997,213.800003,215.460007,93.315422,5409660
2010-05-26,217.000000,218.335007,215.100006,217.210007,94.073349,3478940
2010-05-27,216.500000,224.000000,215.824997,221.570007,95.961662,5095030
2010-05-28,223.899994,225.164993,220.285004,223.529999,96.810539,4112280
2010-05-31,224.000000,227.490005,223.149994,226.835007,98.241920,3567020
2010-06-01,226.000000,227.500000,220.300003,221.014999,95.721283,3691130
2010-06-02,221.000000,226.744995,220.100006,225.895004,97.834801,3995260
2010-06-03,227.000000,230.369995,227.000000,228.649994,99.027985,3661030
2010-06-04,229.800003,234.895004,227.759995,234.179993,101.423027,5977760
2010-06-07,230.000000,230.389999,227.300003,228.705002,99.051826,4062730
2010-06-08,228.500000,232.990005,226.800003,228.434998,98.934875,4173960
2010-06-09,227.699997,230.899994,225.850006,227.294998,107.886902,6436350
2010-06-10,228.100006,233.960007,228.100006,232.705002,110.454758,7728380
2010-06-11,233.600006,235.399994,232.710007,233.800003,110.974518,3519140
2010-06-14,235.485001,236.500000,232.654999,234.470001,111.292542,2751520
2010-06-15,234.979996,237.419998,232.000000,236.395004,112.206261,4699520
2010-06-16,236.500000,237.979996,226.500000,236.100006,112.066231,4213490
2010-06-17,236.000000,236.000000,232.610001,234.524994,111.318634,2629080
2010-06-18,235.199997,238.399994,234.100006,237.270004,112.621582,5399230
2010-06-21,236.199997,240.250000,236.199997,238.695007,113.297966,2988380
2010-06-22,237.809998,238.500000,230.000000,235.485001,111.774300,1915760
2010-06-23,233.500000,235.800003,232.925003,234.955002,111.522736,2070340
2010-06-24,234.500000,236.595001,233.789993,235.634995,111.845497,2219140
2010-06-25,235.100006,235.600006,228.800003,230.080002,109.208794,2808350
2010-06-28,229.369995,231.369995,227.654999,230.195007,109.263390,2800070
2010-06-29,233.585007,233.585007,228.500000,229.490005,108.928757,4157800
2010-06-30,228.500000,231.035004,227.500000,230.210007,109.270500,3424850
2010-07-01,229.000000,229.600006,225.440002,226.179993,107.357643,3818780
2010-07-02,226.199997,231.000000,225.720001,226.524994,107.521393,2370230
2010-07-05,226.500000,229.395004,226.250000,227.259995,107.870277,1492140
2010-07-06,227.500000,231.979996,227.119995,231.300003,109.787872,3198480
2010-07-07,231.300003,231.800003,229.000000,230.395004,109.358330,2210390
2010-07-08,232.300003,236.399994,231.800003,235.675003,111.864510,4538270
2010-07-09,236.380005,237.699997,236.000000,236.884995,112.438843,2826890
2010-07-12,237.500000,241.070007,237.000000,239.955002,113.896019,3388390
2010-07-13,240.000000,243.500000,239.399994,242.804993,115.248787,4295970
2010-07-14,244.500000,247.770004,244.000000,246.434998,116.971794,4156360
2010-07-15,245.800003,247.000000,243.399994,243.945007,115.789902,2382540
2010-07-16,244.000000,246.369995,242.899994,244.115005,115.870605,1635060
2010-07-19,242.000000,246.500000,240.554993,245.615005,116.582581,2050100
2010-07-20,246.500000,246.595001,244.005005,244.845001,116.217094,1299030
2010-07-21,245.869995,245.869995,243.449997,243.714996,115.680733,1323110
2010-07-22,242.899994,249.000000,241.679993,247.725006,117.584106,3919000
2010-07-23,248.000000,250.399994,246.000000,249.470001,118.412376,3749020
2010-07-26,246.059998,250.399994,240.199997,240.884995,114.337456,3487100
2010-07-27,240.554993,244.574997,240.100006,243.500000,115.578682,5130100
2010-07-28,244.800003,247.639999,242.389999,247.085007,117.280312,2997100
2010-07-29,246.500000,247.880005,244.000000,247.320007,117.391876,4036310
2010-07-30,246.500000,251.990005,245.050003,250.380005,118.844315,5639750
2010-08-02,252.000000,259.989990,251.100006,258.109985,122.513390,3976350
2010-08-03,260.000000,261.640015,257.799988,260.304993,123.555283,4963780
2010-08-04,260.000000,260.304993,257.184998,259.450012,123.149445,2764150
2010-08-05,259.500000,266.299988,259.225006,264.635010,125.610542,4853490
2010-08-06,261.500000,265.299988,260.554993,262.000000,124.359818,2118970
2010-08-09,262.100006,265.500000,261.700012,264.934998,125.752937,2184080
2010-08-10,264.500000,267.440002,262.200012,263.165009,124.912804,3112580
2010-08-11,263.165009,264.600006,259.910004,260.359985,123.581375,2285910
2010-08-12,259.500000,279.779999,258.049988,278.399994,132.144165,23378610
2010-08-13,279.000000,287.994995,278.000000,284.940002,135.248428,10845890
2010-08-16,284.989990,285.540009,281.000000,282.024994,133.864792,3579210
2010-08-17,282.500000,285.709991,281.140015,281.815002,133.765152,2707520
2010-08-18,282.744995,283.480011,276.600006,281.489990,133.610870,4394800
2010-08-19,279.899994,282.994995,278.000000,280.570007,133.174179,3176380
2010-08-20,278.869995,283.075012,278.000000,278.364990,132.127548,2909000
2010-08-23,278.100006,283.989990,277.010010,282.260010,133.976349,3887120
2010-08-24,282.515015,285.390015,280.109985,284.695007,135.132141,4616050
2010-08-25,284.799988,285.440002,281.519989,282.369995,134.028549,3074200
2010-08-26,282.500000,288.399994,282.500000,286.510010,135.993637,5177390
2010-08-27,287.799988,287.799988,278.869995,280.309998,133.050766,3097450
2010-08-30,282.000000,283.024994,278.700012,280.130005,132.965317,2635260
2010-08-31,279.500000,279.500000,274.480011,276.484985,131.235214,3179660
2010-09-01,277.200012,278.600006,273.875000,277.679993,131.802399,3052570
2010-09-02,278.500000,280.500000,275.000000,275.809998,130.914825,2303900
2010-09-03,276.899994,278.899994,275.100006,277.350006,131.645798,1804140
2010-09-06,278.000000,287.195007,277.809998,285.875000,135.692200,3400480
2010-09-07,286.500000,286.500000,282.399994,283.554993,134.591034,2007080
2010-09-08,282.000000,291.000000,280.799988,289.420013,137.374893,6638390
2010-09-09,290.000000,299.994995,290.000000,298.250000,141.566086,6826970
2010-09-13,299.799988,317.500000,299.600006,314.725006,149.386032,9249110
2010-09-14,317.000000,317.000000,308.450012,311.369995,147.793549,7291270
2010-09-15,310.010010,312.184998,304.399994,306.065002,145.275497,5270240
2010-09-16,307.000000,314.250000,306.000000,310.005005,147.145676,10119150
2010-09-17,310.500000,312.750000,308.100006,309.399994,146.858505,3029300
2010-09-20,311.500000,314.994995,307.500000,310.755005,147.501663,3288830
2010-09-21,311.144989,312.904999,308.500000,310.424988,147.345016,3006770
2010-09-22,311.500000,315.850006,310.000000,314.774994,149.409775,6184670
2010-09-23,315.815002,316.480011,312.600006,314.054993,149.068008,3781850
2010-09-24,313.500000,315.700012,312.600006,314.429993,149.246002,3844640
2010-09-27,315.549988,319.899994,314.859985,317.989990,150.935776,3406140
2010-09-28,316.500000,320.799988,310.524994,319.024994,151.427063,3302460
2010-09-29,319.500000,322.399994,318.559998,319.424988,151.616928,3480690
2010-09-30,318.730011,326.799988,317.410004,323.320007,153.465714,4655790
2010-10-01,325.000000,327.200012,322.209991,326.119995,154.794724,3988530
2010-10-04,328.000000,329.899994,324.000000,325.635010,154.564529,2582210
2010-10-05,325.700012,327.399994,324.209991,324.959991,154.244125,2634760
2010-10-06,328.000000,328.000000,322.519989,323.209991,153.413483,1305560
2010-10-07,323.609985,324.500000,320.500000,321.665009,152.680145,1693930
2010-10-08,320.100006,326.799988,320.100006,324.489990,154.021057,2450190
2010-10-11,325.975006,326.970001,324.565002,325.920013,154.699814,1684780
2010-10-12,326.005005,326.005005,320.200012,323.179993,153.399261,1706560
2010-10-13,324.000000,331.559998,322.399994,330.489990,156.868988,4450490
2010-10-14,331.200012,332.200012,325.109985,326.269989,154.865936,1774250
2010-10-15,327.100006,327.500000,315.000000,316.470001,150.214325,3295020
2010-10-18,316.470001,320.799988,313.500000,316.709991,150.328217,2785700
2010-10-19,319.000000,320.299988,311.029999,312.149994,148.163803,3757540
2010-10-20,310.695007,313.100006,307.700012,309.445007,146.879868,3315900
2010-10-21,311.000000,321.000000,310.700012,319.640015,151.718979,3691240
2010-10-22,320.799988,322.100006,317.255005,320.109985,151.942032,3037710
2010-10-25,320.404999,325.100006,320.404999,324.005005,153.790863,2301480
2010-10-26,323.500000,323.799988,317.200012,318.045013,150.961914,3099850
2010-10-27,317.790009,321.494995,315.725006,319.345001,151.578934,1940950
2010-10-28,321.100006,323.380005,316.160004,317.755005,150.824265,2514810
2010-10-29,317.600006,318.500000,311.500000,315.119995,149.573532,2483740
2010-11-01,318.700012,329.000000,317.000000,319.579987,151.690491,896390
2010-11-02,320.100006,323.980011,317.549988,320.200012,151.984802,3769120
2010-11-03,321.899994,328.269989,321.200012,327.204987,155.309723,3437480
2010-11-04,328.500000,345.000000,328.500000,343.489990,163.039520,5529250
2010-11-08,351.500000,351.500000,341.200012,342.265015,162.458069,4064370
2010-11-09,335.390015,335.390015,325.489990,327.190002,155.302643,8334530
2010-11-10,326.899994,329.200012,320.799988,321.350006,152.530609,5542180
2010-11-11,322.700012,325.459991,316.505005,317.484985,150.696075,5758980
2010-11-12,317.000000,317.000000,300.799988,303.040009,143.839691,7909860
2010-11-15,304.000000,317.450012,301.299988,316.415009,150.188202,10532020
2010-11-16,316.899994,318.790009,306.500000,308.154999,146.267532,9210140
2010-11-18,309.700012,311.100006,296.519989,306.450012,145.458267,10372430
