Date,Open,High,Low,Close,Adj Close,Volume
2010-04-01,275.200012,277.850006,264.149994,266.899994,215.115814,1035778
2010-04-05,268.649994,274.399994,267.750000,273.575012,220.495728,365126
2010-04-06,275.000000,276.475006,266.549988,267.125000,215.297165,396802
2010-04-07,269.850006,270.625000,262.500000,264.975006,213.564331,453980
2010-04-08,268.000000,272.000000,261.274994,262.575012,211.629990,688046
2010-04-09,265.000000,266.500000,261.100006,264.125000,212.879242,568590
2010-04-12,266.000000,266.299988,258.250000,258.850006,208.627686,452920
2010-04-13,259.500000,260.125000,252.600006,254.199997,204.879898,585856
2010-04-15,255.949997,259.350006,254.300003,255.175003,205.665695,1505012
2010-04-16,255.000000,257.000000,250.000000,251.324997,202.562714,610350
2010-04-19,249.250000,254.600006,245.500000,251.824997,202.965698,568542
2010-04-20,252.500000,259.500000,252.000000,255.375000,205.826920,1099728
2010-04-21,256.024994,257.950012,253.000000,254.324997,204.980621,430710
2010-04-22,254.324997,258.875000,252.550003,254.175003,204.859741,1040580
2010-04-23,254.500000,261.600006,252.000000,260.274994,209.776199,672432
2010-04-26,262.500000,266.000000,261.000000,264.200012,212.939682,496328
2010-04-27,267.500000,270.200012,264.375000,268.524994,216.425537,722572
2010-04-28,266.000000,268.524994,260.500000,262.375000,211.468750,362624
2010-04-29,262.375000,266.750000,259.549988,262.049988,211.206818,361182
2010-04-30,265.000000,265.750000,259.774994,263.049988,212.012802,431056
2010-05-03,262.000000,267.899994,261.274994,263.024994,211.992645,388308
2010-05-04,265.000000,267.475006,256.250000,258.450012,208.305313,628418
2010-05-05,250.500000,263.500000,250.500000,260.649994,210.078461,705892
2010-05-06,259.424988,261.500000,254.250000,259.674988,209.292587,497730
2010-05-07,255.000000,263.250000,253.500000,261.649994,210.884399,489418
2010-05-10,266.000000,277.500000,264.200012,276.850006,223.135300,738048
2010-05-11,277.500000,283.024994,275.500000,281.024994,226.500259,912472
2010-05-12,280.500000,283.000000,268.200012,273.149994,220.153198,487786
2010-05-13,273.500000,287.500000,273.500000,282.500000,227.689133,1428510
2010-05-14,280.000000,283.500000,277.299988,279.924988,225.613693,419694
2010-05-17,275.000000,280.500000,271.500000,278.899994,224.787552,351370
2010-05-18,279.000000,284.450012,273.875000,279.899994,225.593552,432808
2010-05-19,277.500000,279.750000,257.500000,263.325012,212.234436,937906
2010-05-20,264.325012,270.424988,258.850006,261.000000,210.360535,357580
2010-05-21,255.000000,271.350006,252.524994,269.725006,217.392700,598836
2010-05-24,274.750000,278.450012,262.000000,264.649994,213.302353,405140
2010-05-25,262.500000,269.299988,254.500000,258.075012,208.003067,648442
2010-05-26,266.899994,269.274994,257.000000,259.725006,209.332916,749034
2010-05-27,260.000000,270.000000,259.500000,264.350006,213.060562,587624
2010-05-28,269.475006,274.899994,267.524994,272.524994,219.649445,498784
2010-05-31,276.500000,288.799988,276.000000,286.225006,230.691376,872202
2010-06-01,286.750000,291.750000,279.100006,281.950012,227.245804,833940
2010-06-02,284.850006,289.000000,282.250000,287.100006,231.396622,788848
2010-06-03,292.000000,294.500000,288.000000,291.375000,234.842163,610302
2010-06-04,291.500000,293.500000,286.000000,292.600006,235.829498,535738
2010-06-07,285.299988,292.950012,280.000000,289.200012,233.089188,675722
2010-06-08,290.049988,292.750000,284.700012,285.500000,230.107025,381984
2010-06-09,286.000000,291.475006,286.000000,288.600006,232.605560,505220
2010-06-10,288.975006,300.000000,288.975006,295.950012,238.529510,757558
2010-06-11,298.575012,308.000000,297.500000,302.200012,243.566895,1067946
2010-06-14,305.575012,308.149994,303.500000,306.375000,246.931854,633294
2010-06-15,307.475006,308.975006,302.500000,303.924988,244.957153,353666
2010-06-16,308.000000,318.125000,305.000000,315.125000,253.984131,1498168
2010-06-17,315.674988,320.899994,313.500000,315.825012,254.548340,1132974
2010-06-18,316.950012,320.500000,307.500000,309.625000,249.551285,754090
2010-06-21,312.500000,319.950012,312.500000,318.500000,256.704346,569812
2010-06-22,319.500000,322.450012,314.450012,316.450012,255.052078,468858
2010-06-23,315.000000,318.225006,313.649994,315.375000,254.185684,332488
2010-06-24,317.000000,318.774994,310.000000,316.225006,254.870743,480334
2010-06-25,315.250000,317.700012,305.250000,307.350006,247.717682,361828
2010-06-28,305.000000,313.500000,304.000000,311.100006,250.740112,429664
2010-06-29,312.500000,313.500000,305.000000,307.225006,247.616974,298990
2010-06-30,307.000000,315.000000,302.500000,312.625000,251.969238,563486
2010-07-01,312.500000,314.500000,307.000000,307.899994,248.161011,432924
2010-07-02,307.899994,310.899994,300.500000,301.149994,242.720596,391060
2010-07-05,302.549988,307.000000,300.000000,305.149994,245.944489,255770
2010-07-06,306.875000,314.500000,305.500000,313.299988,252.513260,377332
2010-07-07,313.750000,314.924988,309.500000,310.625000,250.357269,440898
2010-07-08,311.000000,316.299988,309.500000,311.399994,258.899963,457860
2010-07-09,314.000000,320.375000,313.250000,319.225006,265.405731,437388
2010-07-12,321.500000,324.000000,316.049988,318.950012,265.177094,281954
2010-07-13,319.500000,320.875000,311.500000,315.899994,262.641296,340512
2010-07-14,319.250000,320.000000,307.075012,308.200012,256.239441,535222
2010-07-15,307.000000,310.475006,304.774994,308.399994,256.405701,415750
2010-07-16,309.500000,311.500000,300.549988,302.049988,251.126297,784524
2010-07-19,300.000000,306.975006,298.049988,303.700012,252.498123,1301918
2010-07-20,304.700012,307.000000,300.000000,301.024994,250.274078,368808
2010-07-21,300.000000,310.250000,297.600006,308.450012,256.447357,1309696
2010-07-22,309.350006,316.924988,309.350006,316.149994,262.849121,839766
2010-07-23,320.000000,327.500000,312.549988,313.500000,260.645935,478926
2010-07-26,315.000000,323.000000,309.049988,309.850006,257.611267,347382
2010-07-27,309.850006,321.450012,309.500000,319.850006,265.925323,603326
2010-07-28,322.475006,327.850006,319.100006,321.975006,267.692078,1334150
2010-07-29,323.899994,326.000000,318.000000,322.049988,267.754425,458068
2010-07-30,322.500000,332.350006,319.000000,330.750000,274.987701,1068086
2010-08-02,332.000000,334.875000,326.549988,330.200012,274.530396,408688
2010-08-03,338.500000,338.500000,325.024994,326.424988,271.391846,288286
2010-08-04,326.450012,328.000000,321.250000,326.950012,271.828308,455716
2010-08-05,329.000000,329.899994,321.274994,322.549988,268.170135,417794
2010-08-06,322.500000,329.000000,320.500000,324.674988,269.936890,435852
2010-08-09,325.500000,329.000000,322.500000,325.149994,270.331787,289810
2010-08-10,325.500000,328.250000,318.500000,320.225006,266.237122,395578
2010-08-11,321.000000,323.424988,310.325012,313.825012,260.916138,620810
2010-08-12,313.000000,322.500000,307.649994,316.325012,262.994629,1119844
2010-08-13,319.000000,320.000000,312.500000,313.825012,260.916138,572472
2010-08-16,275.000000,318.000000,275.000000,311.450012,258.941559,317120
2010-08-17,313.075012,314.850006,308.200012,310.799988,258.401123,337696
2010-08-18,312.450012,312.450012,305.500000,308.950012,256.862976,479516
2010-08-19,313.950012,317.000000,307.549988,308.000000,256.073181,671750
2010-08-20,308.500000,311.000000,305.000000,308.875000,256.800659,660316
2010-08-23,315.000000,317.250000,310.325012,312.024994,259.419586,643384
2010-08-24,315.000000,315.000000,307.625000,308.524994,256.509644,554574
2010-08-25,308.549988,309.725006,303.225006,307.575012,255.719818,326246
2010-08-26,310.000000,312.174988,304.549988,309.649994,257.444977,583150
2010-08-27,310.500000,310.500000,304.000000,305.299988,253.828354,447342
2010-08-30,308.000000,309.500000,302.149994,304.524994,253.184021,246236
2010-08-31,303.500000,315.000000,302.500000,313.200012,260.396515,479144
2010-09-01,315.500000,318.450012,312.649994,314.100006,261.144775,458758
2010-09-02,316.000000,317.450012,312.725006,313.625000,260.749817,237670
2010-09-03,315.500000,320.000000,313.500000,315.399994,262.225555,475794
2010-09-06,316.600006,318.700012,315.149994,316.725006,263.327179,271330
2010-09-07,317.000000,319.950012,313.000000,314.825012,261.747528,248218
2010-09-08,315.000000,318.600006,314.000000,317.674988,264.117035,339852
2010-09-09,317.500000,328.450012,317.500000,327.700012,272.451935,815916
2010-09-13,329.850006,332.500000,326.049988,330.274994,274.592773,354300
2010-09-14,327.500000,338.899994,327.500000,335.024994,278.541931,683910
2010-09-15,336.000000,342.225006,334.500000,338.200012,281.181610,467144
2010-09-16,337.000000,341.399994,332.799988,336.524994,279.789032,314806
2010-09-17,338.549988,342.500000,338.149994,339.500000,282.262482,229862
2010-09-20,342.475006,346.000000,338.125000,343.875000,285.899872,389014
2010-09-21,344.500000,352.450012,339.500000,340.950012,283.468018,622462
2010-09-22,347.500000,372.350006,336.325012,341.475006,283.904541,489014
2010-09-23,343.899994,347.000000,341.549988,345.274994,287.063843,284180
2010-09-24,347.000000,347.375000,342.500000,345.100006,286.918335,248850
2010-09-27,346.924988,351.950012,345.000000,347.075012,288.560364,326738
2010-09-28,350.000000,358.200012,348.450012,355.899994,295.897491,645616
2010-09-29,362.500000,362.500000,348.024994,349.200012,290.327148,387462
2010-09-30,349.500000,352.250000,344.375000,346.649994,288.207031,260600
2010-10-01,350.000000,358.000000,349.250000,356.750000,296.604248,530206
2010-10-04,359.500000,371.475006,359.500000,365.700012,304.045349,459584
2010-10-05,369.000000,375.000000,365.700012,372.674988,309.844391,397644
2010-10-06,374.975006,379.350006,368.500000,369.799988,307.454102,282556
2010-10-07,368.750000,372.799988,359.500000,362.850006,301.675842,305854
2010-10-08,365.799988,366.250000,347.500000,352.899994,293.403351,542382
2010-10-11,358.500000,358.500000,350.575012,353.325012,293.756683,261550
2010-10-12,355.899994,359.524994,352.924988,357.950012,297.601959,353388
2010-10-13,362.500000,369.000000,357.225006,367.850006,305.832855,697664
2010-10-14,370.000000,371.975006,355.500000,359.450012,298.849030,393016
2010-10-15,360.000000,363.000000,353.000000,355.299988,295.398682,268742
2010-10-18,357.174988,357.950012,343.899994,350.575012,291.470337,581866
2010-10-19,353.274994,356.000000,348.500000,350.049988,291.033875,484318
2010-10-20,350.000000,354.750000,347.024994,348.575012,289.807526,300730
2010-10-21,350.000000,357.500000,349.049988,356.399994,296.313202,440108
2010-10-22,359.000000,359.000000,349.750000,350.500000,291.407959,309084
2010-10-25,354.000000,360.500000,351.500000,357.774994,297.456482,287788
2010-10-26,359.899994,364.225006,357.500000,358.850006,298.350189,418792
2010-10-27,358.500000,366.899994,358.500000,364.700012,303.213928,466486
2010-10-28,366.000000,369.924988,360.750000,366.750000,304.918274,278354
2010-10-29,370.000000,372.500000,353.000000,365.924988,304.232422,1178932
2010-11-01,368.100006,385.325012,364.000000,382.950012,318.387115,749278
2010-11-02,384.549988,386.000000,375.299988,378.575012,314.749695,272198
2010-11-03,382.000000,384.850006,376.250000,379.774994,315.747375,347586
2010-11-04,382.500000,397.000000,382.500000,388.850006,323.292389,577644
2010-11-08,397.625000,398.500000,387.299988,388.274994,322.814301,316278
2010-11-09,393.600006,395.774994,386.000000,390.600006,324.747345,219602
2010-11-10,390.500000,404.475006,390.500000,402.500000,334.641022,1030434
2010-11-11,405.000000,413.200012,403.049988,406.524994,337.987488,570532
2010-11-12,405.000000,407.500000,385.125000,387.200012,321.920593,439100
2010-11-15,383.250000,402.000000,383.250000,399.975006,332.541809,344078
2010-11-16,400.450012,400.475006,387.549988,389.000000,323.417084,753870
2010-11-18,390.500000,396.500000,380.350006,390.200012,324.414795,415066
2010-11-19,392.950012,392.950012,374.024994,376.575012,313.086853,384790
2010-11-22,379.000000,386.450012,367.350006,383.174988,318.574158,340356
2010-11-23,384.950012,389.700012,372.174988,379.850006,315.809723,815264
2010-11-24,383.500000,398.500000,383.500000,392.125000,326.015289,735318
2010-11-25,395.000000,399.125000,383.500000,390.625000,324.768127,535724
2010-11-26,391.799988,395.000000,375.500000,378.825012,314.957550,414400
2010-11-29,380.000000,387.000000,372.500000,384.274994,319.488708,294092
2010-11-30,386.049988,391.000000,378.500000,383.149994,318.553406,325138
2010-12-01,387.399994,402.450012,383.950012,400.500000,332.978302,531054
